source_id,entity_name,category,city,address,latitude,longitude,primary_contact,secondary_contact,opening_hours,image_url,data_source
ChIJZ--X3duU3zgRitq8jiqBNd4,Al Latif Chemist,Pharmacy,Rawalpindi,"J3JC+QP9, Chandni Chowk Flyover, D Block Block B Satellite Town, Rawalpindi, Pakistan",33.6319125,73.0718561,92514571113,,Monday: 9:00 AM – 12:00 AM | Tuesday: 9:00 AM – 12:00 AM | Wednesday: 9:00 AM – 12:00 AM | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: 9:00 AM – 12:00 AM | Sunday: 9:00 AM – 12:00 AM,https://places.googleapis.com/v1/places/ChIJZ--X3duU3zgRitq8jiqBNd4/photos/AcnlKN2vB4deC3-PJ_OkXtfKbaDgjGtM0uoOtEWu_JuOCtZCKkynof0ne9Y05ntwFW_tSS2svATn59C--4Suf2OQgghy_Vbl80aI_GLw-jtv-YdfQF8bBZ9icDCZgM1pm-gslwCZvx5VCQX2NzXoPaTybkFsySIqxdgkgIIdedW7lIsAbSxyz23Xow_aUvFbKVzNXw8cLIg95PsZcCl1eGBvxtJ2VC7I9OP1G8yzaFBEnqJyCAiG-KbFXfKr4jdjiznfPK3FsKvnmAJPxXnAO9EgsY0XkWj8TRfa5cJM7RzEzMBJI_TVH0iTaXOTE1XYAdxEajHrqU9MrD8uV_2AXTjBgL1DpEIbPre9T3tiWZIT7bdXXrs1QLCKbaQt0RlCBkAkavcbIT_VdS6Yq1fD8zO7tU36AybtsqPkCdQkbaUGVDuox4CV/media?key=AIzaSyAC2_-pyrnmZKI-rvLTY-te4vWcACYS3MA&maxWidthPx=400&skipHttpRedirect=true,Google Maps
ChIJP4anMoLs3zgR5n4jHo_E59k,New Punjab Pharmacy And Cosmetics,Pharmacy,Rawalpindi,"360 A, Gulzar-e-Quaid Main Road, Gulzar e Quaid, Rawalpindi, 46222, Pakistan",33.5997697,73.1283898,923165287299,,Monday: 10:00 AM – 2:00 AM | Tuesday: 10:00 AM – 2:00 AM | Wednesday: 10:00 AM – 2:00 AM | Thursday: 10:00 AM – 2:00 AM | Friday: 10:00 AM – 2:00 AM | Saturday: 10:00 AM – 2:00 AM | Sunday: 11:59 AM – 2:00 AM,https://places.googleapis.com/v1/places/ChIJP4anMoLs3zgR5n4jHo_E59k/photos/AcnlKN0cpre_8HzBvfsJ7yttSRTjPT_NWmcIYTpOTNjkDBj1EMS--byvE_hc0d08StanCyO2ajPeA0ZBC07wimgCcjjIgEUwaKOpn_6Gng7qbzvP6S6Cuv8_UT2AvE5814bYfhcBZxEFjMX9Lud-LXMAqE61dLLrtU4YfZfwBA1NLJystW5KYIwLAVOaCralSa-9YwywPRV3uMN5u_ZIZge1x9YspA29v11_SMT7jmoCaEfzWb2pmzPCaFoLg_RVQ23yUKAiovU1hpQmsUBuL8sTz-3fwtXOmxgiML8n6_OMt3WadvustbmVr-zTdxOo2B6iVBm1VLnJvLJuWKDc5z54ZNDKj9vf7482cFVWhaRIG4iKjpxeM7naM989Nx1NUFK7bPtAVmIlXlNvgx-NpUqtxisDFB28Lh4_3sypARSHLAYLtBGA/media?key=AIzaSyAC2_-pyrnmZKI-rvLTY-te4vWcACYS3MA&maxWidthPx=400&skipHttpRedirect=true,Google Maps
ChIJS5im0qGU3zgR3I17UHP-cLU,Raja Pharmacy راجہ فارمیسی,Pharmacy,Rawalpindi,"Rashid Minhas Rd, Marir Hasan, Rawalpindi, 46000, Pakistan",33.5961336,73.0651137,92514252552,,Monday: 9:00 AM – 11:45 PM | Tuesday: 9:00 AM – 11:45 PM | Wednesday: 9:00 AM – 11:45 PM | Thursday: 9:00 AM – 11:45 PM | Friday: 9:00 AM – 11:45 PM | Saturday: 9:00 AM – 11:45 PM | Sunday: 9:00 AM – 11:45 PM,https://places.googleapis.com/v1/places/ChIJS5im0qGU3zgR3I17UHP-cLU/photos/AcnlKN3EFoaOBYwm8J_XiafmfrbMzNwuVCef-sLnjDd9dOXmrY1XDt1gxqLs_w_Hl7zp9WIUVL3Xsu9YItnpPhmLD6EGyOr5fb6ZmDfMv8z0DIMwVQlLlj3bbBmfKyZO_YVDBJ1t9Pyuu6sAGHyokFSBRgIxjuH4GMDmOFSsbtMD0kHgsfI5h8SdaB9wC2mBJYjzMb0utlA_91jBB46ME3igBhQHppPuLpO0zUiJVVsQEBehzZA54agwUFadf0DVRHiBNQEQePj8bxhPrJdqOOFmZ_MnQ4a6t0lkUpTzzH8pTD08bN8XAiIcg758BU1hqxxzKEFp2Obc2MQil-kOaZHn5oqFhBNla5tuLcEcyCFwW3a8e6SrP2BQSzwORL9sQ1tM15UfBjaC4UJvklnU08xeRhtjZ-_wVaQQGqOh7YGX6clJEY4/media?key=AIzaSyAC2_-pyrnmZKI-rvLTY-te4vWcACYS3MA&maxWidthPx=400&skipHttpRedirect=true,Google Maps
ChIJ0Ye6m7-V3zgR2-Ust6kzAuI,W Wilson Chemist,Pharmacy,Rawalpindi,"H2VX+VWR, Saddar, Rawalpindi, 46000, Pakistan",33.5947386,73.0497577,92515700097,,Monday: 9:30 AM – 9:30 PM | Tuesday: 9:30 AM – 9:30 PM | Wednesday: 9:30 AM – 9:30 PM | Thursday: 9:30 AM – 9:30 PM | Friday: 9:30 AM – 9:30 PM | Saturday: 9:30 AM – 9:30 PM | Sunday: Closed,https://places.googleapis.com/v1/places/ChIJ0Ye6m7-V3zgR2-Ust6kzAuI/photos/AcnlKN2PNhgqgYBhcV8IiIv4XRj6vXaUXTK4cJZF0NcE2E554cP3xTm5OyGfmNl4-NRDeXx8_TsJJMIgut4lSO-WU47nOXPJc7f29oKJhsp46pqZKAbHXKbHym-0JTbmah09xck_OTi-w8Lj-7u9DN4IgStvjbWrWqjrxmlkH4_dXTjacJP8WEXhuKYNElGNjac1uXpCK0eB6UoTT1PVp-qjeyberhO_-zyEaFl70K7yiTBKTXT2EDNxR4l4zDGnIZWlZZmzrIxMHhWyY8Y1u_4ss9YKARxMHuFjLgRSTBIpJ1PidBggDU3cSyyLG6HUwYs9CFcYfofOi5hUZIITRP-TMh3t7flIX9k-DoH7d9rJqkoHHPCQ_jLEl_99Q4EGW5GnbZeKz3fvK-USRN177tQWK26BcyK99qTjbT9iIm4Adgao1Q/media?key=AIzaSyAC2_-pyrnmZKI-rvLTY-te4vWcACYS3MA&maxWidthPx=400&skipHttpRedirect=true,Google Maps
ChIJHSZpAiHt3zgRamRsSp75KTE,Green Plus Pharmacie,Pharmacy,Rawalpindi,"Shop No 1 Plot no 72, Civic Center, Sector 1 Airport Housing Society, Rawalpindi, 46000, Pakistan",33.5909518,73.132193,923075689736,,Monday: 8:06 AM – 1:08 AM | Tuesday: 8:06 AM – 1:08 AM | Wednesday: 8:06 AM – 1:08 AM | Thursday: 8:06 AM – 1:08 AM | Friday: 8:06 AM – 1:08 AM | Saturday: 8:06 AM – 1:08 AM | Sunday: 8:06 AM – 1:08 AM,https://places.googleapis.com/v1/places/ChIJHSZpAiHt3zgRamRsSp75KTE/photos/AcnlKN3K13Malu-BAAh1Rz3hKahmRClkkhUJU0EDgtp2guXUk1twZd4a51v3jOqi4bvHRG3W0zzdguHdjLtyvI_yVXWwCO6tJMnX_hpTHb_eHg1d6__-frPwEqv2-h7vd8W5uDJGIFdFV5GHxb3iM7W-TpDRPsoB7VSmvgC0zJawQX3TgkuJj7Nx4pK3leYuYPTLh0UusHn7Yd9SI8D84BXTcAGsbcpaFJYXhpavcbhjU0Ad1EWdALbi2DZN_lDuRUm0nDOWONMPZNO-7Byg6PfEJFuYbKbCC1h8Gfe8NMVjzCuj_jboeIVa-XOQctxB9ywRO0tOfsICO0nQm3Of_XOv2eNWEHKVuW_FwQ9wh_4rS0OAMcSjRDAq6RoPIq_1t-S-pNI7unxoTqP2CPFbD6aRJwOge7y--oZhHNKajH08zPcSVw/media?key=AIzaSyAC2_-pyrnmZKI-rvLTY-te4vWcACYS3MA&maxWidthPx=400&skipHttpRedirect=true,Google Maps
ChIJCc3nqB6T3zgR-0V5l-_P9ro,Shazeen Chemist,Pharmacy,Rawalpindi,"Shop 3,4 Chaudhary plaza, Dhama moor, Main Adiyala Rd, Rawalpindi, 46000, Pakistan",33.554304,73.0584118,923125059372,,Monday: 10:00 AM – 12:00 AM | Tuesday: 10:00 AM – 12:00 AM | Wednesday: 10:00 AM – 12:00 AM | Thursday: 10:00 AM – 12:00 AM | Friday: 10:00 AM – 12:00 AM | Saturday: 10:00 AM – 12:00 AM | Sunday: 10:00 AM – 12:00 AM,https://places.googleapis.com/v1/places/ChIJCc3nqB6T3zgR-0V5l-_P9ro/photos/AcnlKN226_naSYuEfCmCkmzk-UOv8Lqknjo9PrBQ1VHzQ2Qov9gQh93z6BmEorlLyhU4WS7ZUceBQgPNr3Mkxsu8zL7xIQGDzr_S9BrlpNrXrhklt-i2XS2o1pDj2TKX4avc6DdTd8rcazYrUp-8b8STrWPREylJqfSUuZUNPOGlAEIFMWlSF6mYCx3rrcCvvu43DQIoWr4jovQDOcin5qfTyZVRBccXYebJzlazS4omh4WeUKlv-cdGNI33YMLfUtTAsrAxefjlWJx5wB76MV4GBAa1x2QehwHLp2Cq35dTt8xjtw/media?key=AIzaSyAC2_-pyrnmZKI-rvLTY-te4vWcACYS3MA&maxWidthPx=400&skipHttpRedirect=true,Google Maps
ChIJISd7QX_t3zgRb9oR2UwXAjU,Green Plus Pharmacie,Pharmacy,Rawalpindi,"H4F4+6CR، سرسید ایوینیو، Phase 6 Gulrez Housing Scheme, Rawalpindi, Pakistan",33.5731206,73.1060047,92515706815,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://places.googleapis.com/v1/places/ChIJISd7QX_t3zgRb9oR2UwXAjU/photos/AcnlKN2galv_Ihy3P1cn2gK5--K6nHF7OamSoXGH7v3HfsVQ8QcCCekgUHao0HDAuU6tNlufvU17VY3RdWzB3G61inrS4XdoNueaX5QxjUzbYHa_wdsyHS8CK4re6SR4HPy9jRhZDjOuS4Y_ZoiPPI5m2PdJc3G1wJSCaU3-9LAZJU6u74zIDkLOLOiSz0ALbtw51dYYDIkdlJJzS-lbbzeEtLVV-6M9YSaJ7uFQRTWJ2KjOJ3weTBXcEDs8ZE63suou0EnOQ7X-RJ73SIz6I1dgEAdcn7wjYM91W8JXhLoRYQiditk-kumOFa63V6qdAPXJPRS_-483w2nXGSk6jP7m7fuWCYaoUnd2L5qmw7vbtuneBqYISsR4_eGBbghKvHfCFv6PEIa2FaQ7bBvHPpKOx-yisWphr1pMpFCpUQJU1wVUuNtv/media?key=AIzaSyAC2_-pyrnmZKI-rvLTY-te4vWcACYS3MA&maxWidthPx=400&skipHttpRedirect=true,Google Maps
ChIJUe-h2Aft3zgRtrvpuJ2URYA,Drug Mart,Pharmacy,Rawalpindi,"Street 10, Block C sector 4 Airport Housing Society, Rawalpindi, 46000, Pakistan",33.5843469,73.1207623,923322593996,,Monday: 9:00 AM – 12:00 AM | Tuesday: 9:00 AM – 12:00 AM | Wednesday: 9:00 AM – 12:00 AM | Thursday: 9:00 AM – 12:00 AM | Friday: 9:00 AM – 12:00 AM | Saturday: 9:00 AM – 12:00 AM | Sunday: 9:00 AM – 12:00 AM,https://places.googleapis.com/v1/places/ChIJUe-h2Aft3zgRtrvpuJ2URYA/photos/AcnlKN0HlE2HyyK9eVTRed_n2eQrHvHZu_yOvER4l7qgZ21Pi5LuRWPwuPh2qpRwODN2Ek3Ok_h7XCgBGfU_6iMFcqBXXV36mYcg-W80LSOK8RZAFrzmGgOn30LPWR-sbHOVgoOJ6IeuNC3_cAXOAlT3G4Ebj4fNGvkm_3P9pGhk4uvoIUrVEK9llPhbRkaRBI15RDLmMKQ8a2HnfbgcgBHbdEuK3XgkSsdeiVRltE6U-ORIG3TZKsuWQmD_gXzOCVKLAFXGBUabn8RtM8VRm7KCgS_1a0k7brMlqh8P0nM1rqOYQHhiyf46ZtO1ZAfUdJbCJUlwRZFKQcNveICq4nyI9EULzyVHwoHoKLuzSdlvZi2SbL3-82-hxL3V3wmMOCjOnuqnaVTN-ClbCa74Rr9GfsKbCYpvk1nuo8-c0qhPd-nhcfY5/media?key=AIzaSyAC2_-pyrnmZKI-rvLTY-te4vWcACYS3MA&maxWidthPx=400&skipHttpRedirect=true,Google Maps
ChIJ-QWuHISU3zgRWj_pKAI_isI,Medi Plus Chemists,Pharmacy,Rawalpindi,"H2WW+RMF, Peshawar Rd, Saddar, Rawalpindi, 46000, Pakistan",33.5970518,73.0466661,92515513006,,Monday: 8:00 AM – 12:30 AM | Tuesday: 8:00 AM – 12:30 AM | Wednesday: 8:00 AM – 12:30 AM | Thursday: 8:00 AM – 12:30 AM | Friday: 8:00 AM – 12:30 AM | Saturday: 8:00 AM – 12:30 AM | Sunday: 8:00 AM – 12:00 AM,https://places.googleapis.com/v1/places/ChIJ-QWuHISU3zgRWj_pKAI_isI/photos/AcnlKN1YKOhsjIObzGxIxh5-MmdA-yk5RpsiiTFk3_-07UH12HJcDdkrFSchLk4l8X6yrV8b5el8FfSxC063bIXg4v9g1ThvfF7kdACr5wrthf9gimCYNsTH6u7TmyOyxf6UXJ2Eol9WoKO3Gwc46w5-jXxvdCrdcoKcNl4nvBeeJEOGDVwKPj3puMMAcWLfkgl95SJy-sqofuyj49lbaYvjuuo5RDyfqQ0tuG5cbQTfI3xq-SXmJzbgHW7R1UIZJ9RNf99weZnMsuiCtAutA_DZXHFM9jBZ4b66WXNY6t1F0A2kCstW40ZCj-hs8y61nm8oWEjV6f-3qlNQCYlUXmWsREaAMKM6XseLdEXb9i9JutCleiQfoAyjfnjU_axpMCw4IqEdB8ewH7Bc9RqIr1SkSAdP_Ca_yjWCYeed6d89PeW72WjULd0OcpY-tgk-7Zhm/media?key=AIzaSyAC2_-pyrnmZKI-rvLTY-te4vWcACYS3MA&maxWidthPx=400&skipHttpRedirect=true,Google Maps
ChIJyQfWGA3r3zgRTELxqn1qJ2I,MM2 PHARMACY & MART,Pharmacy,Rawalpindi,"Khanna Rd, near Falcon Complex، Falcon Complex Rawalpindi, 46000, Pakistan",33.6280149,73.1011477,923362227241,,Monday: 11:00 AM – 11:00 PM | Tuesday: 11:00 AM – 11:00 PM | Wednesday: 11:00 AM – 11:00 PM | Thursday: 11:00 AM – 11:00 PM | Friday: 11:00 AM – 11:00 PM | Saturday: 11:00 AM – 11:00 PM | Sunday: 11:00 AM – 11:00 PM,https://places.googleapis.com/v1/places/ChIJyQfWGA3r3zgRTELxqn1qJ2I/photos/AcnlKN3avTeJGc8YGbe_VJYGGAiqmw7ZCSzUenlJ-6JC9EAQ-R1WosP2LM0-mLhGN3oxn_INU4qC07SluzpdG24044bgi1g-jOBuFRvxQrfakwlVIiRI4muQsXISor75s82DnNlxLsX0T3FToq8j4zXVyy4oPy4bGg3K3CHM-eBb8Fb3ebRjq1lanDXjr4GZwh_CScQrClNB1w3QhURpD5K1J0LaS6uV5___tcKKk5ht2FaRhBtqDQynBRdN-olsUsqkFVFrWyqlkW5C7d79AFYXT70mNZD00y4nvcO783_7wDxsmfpyzRpwNK4VkIbIARK0iad9PN_2BnTRrCDFg0Ju8_soxOO7QsK0jX04hOMYnfYj6U_sda5no9DxukmYu9ntTv50OPF3f2MWHx1hF5sXiy-ItdOHH2qHOygJZ7yENGAd1Q/media?key=AIzaSyAC2_-pyrnmZKI-rvLTY-te4vWcACYS3MA&maxWidthPx=400&skipHttpRedirect=true,Google Maps
ChIJyRXmysaV3zgRoTFdPT8H2YE,Health Tree Pharmacy,Pharmacy,Rawalpindi,"J3Q7+3HP, 4th Rd, B-Block Block B Satellite Town, Rawalpindi, 46300, Pakistan",33.6377342,73.064166,923248833444,,Monday: 9:00 AM – 1:00 AM | Tuesday: 9:00 AM – 1:00 AM | Wednesday: 9:00 AM – 1:00 AM | Thursday: 9:00 AM – 1:00 AM | Friday: 9:00 AM – 1:00 AM | Saturday: 9:00 AM – 1:00 AM | Sunday: 9:00 AM – 1:00 AM,https://places.googleapis.com/v1/places/ChIJyRXmysaV3zgRoTFdPT8H2YE/photos/AcnlKN3VU3p6Rdqz_ViqvUIcBGm-i-1MNME1gvvY7zt2s62hjL9GBOI5pDYiK8DhCy0CrZnIUN1uvHyRUqC5KtZFKivbUmU1_lzgDqc65JsaEIwpTXXjGZ5MMDEt8k6kRHgn3za2IxLUqMBPqTjwvydLkrsGPfyX8wS4SbfIH6q144RzpLS2tFtLowqg5VdJargH8JV0momfhbsHizX_aZumQlrNcuuyDntPLIb2jcTQZcDb9nOiDHCtjCHL2D8uTBuhM3DQC4f8O1OVavtrblVWZk2Z4wDh2sNH6TmQ8fhYNjIzaV0FrTehhKGoYyCk8b1GTs4yNj_2w8U5lTSHlJqjXHgQl9xDtPeiSgcE8DjzVwyt06RLQ4kbcOiipBJ1hTOduQ4IT-I6k7Sje2Ojap9RKrGVbKQ8v7WJpbc-9Jnz0qynsg/media?key=AIzaSyAC2_-pyrnmZKI-rvLTY-te4vWcACYS3MA&maxWidthPx=400&skipHttpRedirect=true,Google Maps
ChIJ94vEqx6T3zgRzg50DrUbXmA,Aziz Medical Store,Medical Store,Rawalpindi,"Dhama Mor,Adiala Rd Rawalpindi Iqbal Plaza, Rawalpindi, 46000, Pakistan",33.5544526,73.0584542,92515561208,,Monday: 9:00 AM – 1:00 AM | Tuesday: 9:00 AM – 1:00 AM | Wednesday: 9:00 AM – 1:00 AM | Thursday: 9:00 AM – 1:00 AM | Friday: 9:00 AM – 1:00 AM | Saturday: 9:00 AM – 1:00 AM | Sunday: 9:00 AM – 1:00 AM,https://places.googleapis.com/v1/places/ChIJ94vEqx6T3zgRzg50DrUbXmA/photos/AcnlKN1LqbEarRoVcyova9ldtjexUxtmtWGVoXT-VMIvYM-YHL-u-6DJj2ns0uTaQOCtL4UHLTldO-rvTRu1Hgacf5NlQfFTz8by0q78IXN7qJnkcRg6ZsPb8oJhk_95C7nPEYQ-fODpUsX6oArHY4Kl8AGYnI6DEO_1cB_j8S7ppV5mmLkR1jjVjdKFRRzevPP2clZmCE_kGyNvBxeOYDo8reLYgAIXwHs79t4voSljcNlSyFmvSMde1eR-Dng67d2D5piDpNOoesZBN3Plm7C1eq6krstzxUlXdC62CNyl7VXxpYSTL4GWKfAAFJiosjQibharfJhmF0HbxwzV33W9W3Mr7NL3w5KY8Hr09begrh-uae4K16KcJoam7nCG4SSuWN-wElWDmCOJFd3xNDnnUNu2aaXOtj5_SALN-4EyWYzIb07JZqZkBGVmSREbhyOk/media?key=AIzaSyAC2_-pyrnmZKI-rvLTY-te4vWcACYS3MA&maxWidthPx=400&skipHttpRedirect=true,Google Maps
ChIJgwxzJZCT3zgRaMQIe0g2_sA,M.R Medical Store & pharmacy,Medical Store,Rawalpindi,"Ln 3, Quaid e Azam Colony, Rawalpindi, 46000, Pakistan",33.5671616,73.0240877,92515575762,,Monday: 7:30 AM – 10:00 PM | Tuesday: 7:30 AM – 10:00 PM | Wednesday: 7:30 AM – 10:00 PM | Thursday: 7:30 AM – 10:00 PM | Friday: 7:30 AM – 10:00 PM | Saturday: 7:30 AM – 10:00 PM | Sunday: 9:00 AM – 10:00 PM,https://places.googleapis.com/v1/places/ChIJgwxzJZCT3zgRaMQIe0g2_sA/photos/AcnlKN19H4zlwJMuDNlTGlLS50V2gUkJ5G1r2wCw1TRKPSLz9FYbptlKzP1yy3xeYrWWYw-dbl6ps0uVsjYjUwTwRrX8qYagkKjpl2B7L0pEAPu3J5XCAAsuQpPtMsOInCdLwnxjmotMrYe6iDebJKItzYWgi54boleH9UV-YXMkIeJPtwqAoyxXlgVJ5D7zPjrIG2wkWrB_iwqrDsJUPB1a2c4VhLjbZv8GvH46DMLKuOomKy11HHoLHtToL5epAtgEeQlreP2KjJwVAH3yNLzhIGSuiWyUSKECyldB1GPzr3nfvA-IC7WpWE8hoqGLEYUsMkgFu0mzoq4rnUbDjTNAqgf4K7qWtxm3bnRuxfMJ1ZP7QRwgr6VAbA9RieDw1MoT-FNzWdljNbXENTDyFsPl99OgmwXMN4YFgh63oi1sNKe4ejA/media?key=AIzaSyAC2_-pyrnmZKI-rvLTY-te4vWcACYS3MA&maxWidthPx=400&skipHttpRedirect=true,Google Maps
ChIJ__cYf47t3zgRtJQESSvFu7E,"Green Plus Pharmacie, Behria Town",Medical Store,Rawalpindi,"H42F+JF8, Civic Center Bahria Town Civic Center Bahria Town, Rawalpindi, Pakistan",33.5515468,73.123691,923455088988,,Monday: 9:00 AM – 12:00 AM | Tuesday: 9:00 AM – 12:00 AM | Wednesday: 9:00 AM – 12:00 AM | Thursday: 9:00 AM – 12:00 AM | Friday: 9:00 AM – 12:00 AM | Saturday: 9:00 AM – 12:00 AM | Sunday: 9:00 AM – 12:00 AM,https://places.googleapis.com/v1/places/ChIJ__cYf47t3zgRtJQESSvFu7E/photos/AcnlKN2138lgJSzOqrfyZ-MIZ4UbMZ3DREAuPnpQgqIAZUPIEVMWMI-vZnANsAGYXS6F8jyNP1-K7P1Y2ywFiaH7mPrfoZ80rL4tuCIIT-dXZ0TVDidZgxiLYSxe0FyYVvuB4w5VxPY_TLFIKIBeKB-4XsyV0CdmULWs7uAQ-NkqwJWopboPX_6OiWUcHb5_mmjk1JOoMRSX1LcvAQDbQ-VwixYY4ywS39-lU0vh1qJO_lGoq0bKxn5N2EBgBpfQkNMuhZhpG3vr8RqUKl_lr6xQxejrXwQ1SuiXKRp3gFyPi429BTrK0IgHnkuyqVzdcTs55AioKCv9kHkTdULBaSQMIdFmWU0R20uyMiut9rZCph7GW2gemfxq7JgaNVa5UZokWyi8EfTMAgjqzLpfsZ3N76aKOxmpdJIPTe4SXqX28Wwbb-W9/media?key=AIzaSyAC2_-pyrnmZKI-rvLTY-te4vWcACYS3MA&maxWidthPx=400&skipHttpRedirect=true,Google Maps
ChIJC0wkSq2V3zgRynPAxoueodo,Medical Store,Medical Store,Rawalpindi,"J2JJ+X36, Bokra Rd, Fouji Colony Pirwadhai, Rawalpindi, 45900, Pakistan",33.6324156,73.0301528,923215509811,,Monday: 9:00 AM – 11:00 PM | Tuesday: 9:00 AM – 11:00 PM | Wednesday: 9:00 AM – 11:00 PM | Thursday: 9:00 AM – 11:00 PM | Friday: 9:00 AM – 11:00 PM | Saturday: 9:00 AM – 11:00 PM | Sunday: 9:00 AM – 11:00 PM,https://places.googleapis.com/v1/places/ChIJC0wkSq2V3zgRynPAxoueodo/photos/AcnlKN2-FiAUiH8yxy1WfS9jHl43WiSUHyvzT29-glMUY2unkugIw9hxQYRnen6Bpw6KBWneO-FtqmqGS-UqtlFhQszhZjpLCoSTMzGAmTTbk-yOU-aRMUM9cIPYVoqdC46-HdoSroGwml0IYU7zhYFBYvYoPJtM3xucpZPCTaWZAoKbX6T0s4eJ3Cz1J-C4kfxrT-iB1tO54ook59bBEAGTggG3l9A2s4OnhVjy5v95bPXnRI9V5hybQuyYBHVEfLmNorOTNq7UgxCttJxbYAT75BTW-VSiaIt5gkO5LQuPsOqxwRwpT9w6J6ijFA7Xu2WPdXRMnl8kl_jzoeactecF5HKq6ja11mbY86YIC84kipAn5gHWf_S9ubjk7EvSQEZlqjupMJC2H-JDk1MLucA6lVKxkY4DnRxUtoWiBSDznKOJRJXcN1ftDDDdYTJUFxp1/media?key=AIzaSyAC2_-pyrnmZKI-rvLTY-te4vWcACYS3MA&maxWidthPx=400&skipHttpRedirect=true,Google Maps
ChIJKZFBkB-V3zgRu8jsNu5GFMk,Atiq Medical Store,Medical Store,Rawalpindi,"J3Q7+G85 Haideri Chowk, Saidpur Rd, Block D Satellite Town, Rawalpindi, 46000, Pakistan",33.6387731,73.0633516,92514426242,,Monday: 8:30 AM – 2:00 AM | Tuesday: 8:30 AM – 2:00 AM | Wednesday: 8:30 AM – 2:00 AM | Thursday: 8:30 AM – 2:00 AM | Friday: 8:30 AM – 2:00 AM | Saturday: 8:30 AM – 2:00 AM | Sunday: 8:30 AM – 2:00 AM,https://places.googleapis.com/v1/places/ChIJKZFBkB-V3zgRu8jsNu5GFMk/photos/AcnlKN0f_7JUdhSFMDJg0ahn3B0mteW5iPszlLZfjuZONCepHYBVnc-fYzQUhrSRRVWdhLDLNBcmV2l_lomtY0plIolGGI-No3QZ1wH33oxh-giOXJF81-C7R1QnNVshEB0LLLXVEb-5taMoKg3mFo54ojNVMSf9kOvVIbLzIHj0JydIvs7xqCHklCeCvGS60Km0z6T6IdguKuRn6hPH3rhBxkbXJz_C1b_OZVNJQCd7MFXJRG18xdlUzNhlvlLrJBsjptZoB1VwbZzDzOsXH8YcCjPROvJsel7jsz0SdsCPnYxAeyeFxK30uQ7WeXacE9ahSQ0TrlaS_moRNAWO_lNWQI2CWsMFk3x2DXevoIEmnG6oGFQH-YN_kLnxM6PS1yNrZJv7gdGAhYt6CzcSQS5v1AUfR-yAjIz6VS0WxNpke1q0PEJnxNtdrwrzkOaz4J7G/media?key=AIzaSyAC2_-pyrnmZKI-rvLTY-te4vWcACYS3MA&maxWidthPx=400&skipHttpRedirect=true,Google Maps
ChIJ20_ArnmT3zgRtP6qLo6UCmw,Abid Pharmacy,Medical Store,Rawalpindi,"Tench Rd, Rawalpindi, 46000, Pakistan",33.582194,73.0439244,923365240066,,Monday: 7:00 AM – 2:00 AM | Tuesday: 7:00 AM – 2:00 AM | Wednesday: 7:00 AM – 2:00 AM | Thursday: 7:00 AM – 2:00 AM | Friday: 7:00 AM – 2:00 AM | Saturday: 7:00 AM – 2:00 AM | Sunday: 7:00 AM – 2:00 AM,https://places.googleapis.com/v1/places/ChIJ20_ArnmT3zgRtP6qLo6UCmw/photos/AcnlKN06RXpeBe57VCH3txymFD74Ja9F00Rm_GbT3OWaiiSpHno8GWIHv5hy3dqWDnfBfY6hMaGONygO2oLNnZfmU4sRctGPR31rj0V5dSnatnLsB1YgIQfN_MeQ3uBCLEhroptXhntxwfQn3NQCXuiDvzavOxQUmvnwuQQrfqHXSGA5lo-cC9gN1v4Nw2TDIBrKf1OHRt8_yjf__OCKuCHsc9xtaND2LlynfrqDIaU9cnKwFGtvCbk3rrKUxwwauYBmmziyvHQMmGsAJV6WxRchjdTljGKYUFiROBDiHB6xdltH8AvxQHGczdG03VQd6nhsOI8DXVAezqEAvAiggr5Y2bdobORTKn4YVxjklU1tAgGHR-Gmm6j0WgGjcoAVMLUBqx4hUm0sZ85c8cKZhrSKmrWQdm9JOv_Jmov0C4huKfgfjw/media?key=AIzaSyAC2_-pyrnmZKI-rvLTY-te4vWcACYS3MA&maxWidthPx=400&skipHttpRedirect=true,Google Maps
